OrgType,OrgCode,OrgName,VariableType,VariableA,VariableB,CountDidStaffListen,PercentageDidStaffListen,CountHelpedUnderstandDifficulties,PercentageHelpedUnderstandDifficulties,CountFeelInvolved,PercentageFeelInvolved,CountHelpThatMattered,PercentageHelpThatMattered,CountConfidenceInYourTherapist,PercentageConfidenceInYourTherapist,CountDidYouReceiveTheEmploymentHelpYouRequired,PercentageDidYouReceiveTheEmploymentHelpYouRequired,CountGivenInformationAboutOptions,PercentageGivenInformationAboutOptions,CountPreferTreatments,PercentagePreferTreatments,CountOfferedYourPreference,PercentageOfferedYourPreference,CountDidAssessmentCoverYourEmploymentNeeds,PercentageDidAssessmentCoverYourEmploymentNeeds,CountAssessmentSatisfaction,PercentageAssessmentSatisfaction
SubICB,01E,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01E,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,7
SubICB,01E,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01E,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01E,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01E,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01E,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01E,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Treatment Questionnaire response,Total responses,Null,235,-,235,-,235,-,235,-,235,-,235,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Treatment Questionnaire response,At all times,Null,150,63,65,27,90,39,75,31,120,51,35,15,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Treatment Questionnaire response,Most of the time,Null,45,20,65,27,55,23,65,27,55,23,25,10,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Treatment Questionnaire response,Sometimes,Null,30,12,70,29,45,20,50,20,30,13,15,6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Treatment Questionnaire response,Rarely,Null,5,3,25,11,25,11,30,13,15,7,10,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Treatment Questionnaire response,Never,Null,5,3,15,7,15,7,20,9,15,6,20,8,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,135,58,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45,-,45,-,45,-,45,-,Null,Null
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45,96,45,91,40,89,20,38,Null,Null
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,5,11,25,57,Null,Null
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45,-
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01F,NHS CHESHIRE AND MERSEYSIDE ICB - 01F,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45,100
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Treatment Questionnaire response,Total responses,Null,740,-,740,-,740,-,740,-,740,-,740,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Treatment Questionnaire response,At all times,Null,680,92,495,67,605,82,535,73,635,86,175,24,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Treatment Questionnaire response,Most of the time,Null,30,4,155,21,80,11,120,17,60,8,35,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Treatment Questionnaire response,Sometimes,Null,20,3,55,8,25,4,45,6,25,3,25,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Treatment Questionnaire response,Rarely,Null,*,*,20,2,15,2,20,3,10,1,5,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Treatment Questionnaire response,Never,Null,5,1,15,2,15,2,15,2,10,1,30,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,455,61,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,15,2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1225,-,1225,-,1225,-,1225,-,Null,Null
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1170,95,890,72,870,71,555,45,Null,Null
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,50,4,335,27,35,3,50,4,Null,Null
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,315,26,570,46,Null,Null
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,0,5,0,10,1,50,4,Null,Null
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1225,-
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,980,80
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,120,10
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75,6
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,0
SubICB,01G,NHS GREATER MANCHESTER ICB - 01G,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,40,3
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Treatment Questionnaire response,Total responses,Null,355,-,355,-,355,-,355,-,355,-,355,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Treatment Questionnaire response,At all times,Null,340,97,260,74,300,85,280,79,325,92,100,28,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Treatment Questionnaire response,Most of the time,Null,5,1,65,19,35,10,50,14,15,5,10,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Treatment Questionnaire response,Sometimes,Null,5,1,15,5,10,3,10,3,10,2,10,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Treatment Questionnaire response,Rarely,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Treatment Questionnaire response,Never,Null,*,*,5,2,*,*,5,2,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,230,66,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,795,-,795,-,795,-,795,-,Null,Null
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,760,95,645,81,660,83,365,46,Null,Null
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30,4,120,15,35,4,45,6,Null,Null
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,85,11,370,47,Null,Null
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,1,30,4,15,2,10,2,Null,Null
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,795,-
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,595,75
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,160,20
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,35,4
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Treatment Questionnaire response,Total responses,Null,365,-,365,-,365,-,365,-,365,-,365,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Treatment Questionnaire response,At all times,Null,290,78,100,28,175,47,130,36,240,65,70,19,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Treatment Questionnaire response,Most of the time,Null,30,9,125,34,90,24,110,29,65,17,35,10,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Treatment Questionnaire response,Sometimes,Null,25,7,95,26,65,18,70,20,35,9,35,9,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Treatment Questionnaire response,Rarely,Null,15,4,35,9,25,7,35,9,20,5,10,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Treatment Questionnaire response,Never,Null,10,2,10,3,10,3,25,6,15,4,25,7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,195,53,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,-,*,-,*,-,*,-,Null,Null
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,*,*,*,*,Null,Null
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,-
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01J,NHS CHESHIRE AND MERSEYSIDE ICB - 01J,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Treatment Questionnaire response,Total responses,Null,240,-,240,-,240,-,240,-,240,-,240,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Treatment Questionnaire response,At all times,Null,230,96,180,75,210,87,195,82,225,93,75,32,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Treatment Questionnaire response,Most of the time,Null,5,3,45,18,25,11,30,13,10,5,15,6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Treatment Questionnaire response,Sometimes,Null,*,*,10,5,*,*,10,4,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Treatment Questionnaire response,Rarely,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Treatment Questionnaire response,Never,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,145,61,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,565,-,565,-,565,-,565,-,Null,Null
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,545,96,475,84,465,83,320,57,Null,Null
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20,4,90,16,20,3,45,8,Null,Null
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,80,14,200,35,Null,Null
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,565,-
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,450,80
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,90,16
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15,3
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01K,NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01K,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
SubICB,01T,NHS CHESHIRE AND MERSEYSIDE ICB - 01T,Treatment Questionnaire response,Total responses,Null,160,-,160,-,160,-,160,-,160,-,160,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01T,NHS CHESHIRE AND MERSEYSIDE ICB - 01T,Treatment Questionnaire response,At all times,Null,155,97,125,79,145,91,140,86,160,99,50,30,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01T,NHS CHESHIRE AND MERSEYSIDE ICB - 01T,Treatment Questionnaire response,Most of the time,Null,5,3,30,18,10,7,15,9,*,*,5,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01T,NHS CHESHIRE AND MERSEYSIDE ICB - 01T,Treatment Questionnaire response,Sometimes,Null,*,*,5,3,*,*,10,5,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01T,NHS CHESHIRE AND MERSEYSIDE ICB - 01T,Treatment Questionnaire response,Rarely,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01T,NHS CHESHIRE AND MERSEYSIDE ICB - 01T,Treatment Questionnaire response,Never,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
SubICB,01T,NHS CHESHIRE AND MERSEYSIDE ICB - 01T,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
